船舶呼號,英文名稱,中文名稱,IMO號,MMSI號,船東,船籍港,船種,船舶國籍,危險品,航線,出發港,目的港,實際進港日,實際進港時間,實際出港日,實際出港時間
VRPK2,FENG SHUN,豐順,9322736,477769500,FENG SHUN MARITIME LIMITED,香港,散裝船,香港,無危險品,兩岸直航航線,福建福州,名古屋,20220308,0658,20220308,1746
3EJT9,LUCKY BAY,幸運海灣,9263772,,JOY TEAM SHIPPING LIMITED,巴拿馬城,散裝船,巴拿馬,無危險品,,臺北港,,20220328,1111,20220328,1628
V3WP8,MERMAID,美人魚,9505156,,PROMISING SHIPPING PTE. LTD.,貝里斯,雜貨船,貝里斯,無危險品,兩岸直航航線,山東煙臺,,20220314,1519,20220314,1935
VRFN4,GREAT CHEER,大欣,9458755,,BEST AERO LIMITED,香港,散裝船,香港,無危險品,,林口,沙馬林達,20220330,1558,20220331,0253
VROQ4,EMERALD BAISHA,翡翠白沙,9726530,477548500,MULTI-CREATIVE LIMITED,香港,散裝船,香港,無危險品,,和平港,布里斯本,20220312,0106,20220312,1219
BKUC5,HUA LE 6,華樂6,9627459,413442760,浙江華樂遠洋船務有限公司,浙江舟山(MAJ),雜貨船,中國大陸,無危險品,兩岸直航航線,福建廈門,蘇澳港,20220310,0621,20220310,1838
3EQP7,EVER VANTAGE,長躍,9449314,352500000,"VANTAGE ENTERPRISE CO., LTD.",巴拿馬城,雜貨船,巴拿馬,無危險品,,大阪,,20220322,1010,20220324,2047
3FKB4,MARION ACE,瑪利歐,9623192,354473000,FM ARIES SHIPPING INC.,巴拿馬城,雜貨船,巴拿馬,無危險品,,名古屋,歸仁,20220327,1645,20220328,0122
9LU2182,XING YANG 7,興陽7,9647174,,YANG XUEJUN AND ZHANG JINHUI,Freetown,散裝船,獅子山,無危險品,兩岸直航航線,臺北港,福建廈門,20220324,0916,20220324,1425
3EOJ2,YUSHO EIGHT,第八優昭,9470038,,T.H.SHIPPING PANAMA S.A.,Ancon,雜貨船,巴拿馬,無危險品,,飾磨港,日本其他港口,20220316,0911,20220316,2256
HP3400,YUSHO ANGEL II,第二優昭天使,9238648,,TOUA LINE S.A,巴拿馬城,雜貨船,巴拿馬,無危險品,,新居濱港,,20220302,1621,20220303,1633
3EIH2,FAIRWIND,順風,9395173,,ACROSS EQUATOR FRIENDSHIP CORP.,巴拿馬城,雜貨船,巴拿馬,無危險品,,新居濱港,,20220327,0646,20220327,1442
V2CH5,MARCLIFF,德翔馬克立夫,9343663,,ORTOLAN THETA SCHIFFAHRTSGESELLSCHAFT MBH & CO. KG,聖瓊斯,全貨櫃船,安地卡及巴布達,雜項危險物質,A304東南、北亞航線(含大陸),神戶,,20220329,1530,20220330,0341
D5WR7,YM CONTINUITY,存明,9864590,636019901,ALL OCEANS TRANSPORTATION INC 全洋海運股份有限公司,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,橫濱,,20220316,0711,20220316,2356
BIBM,KUO CHANG,國強,9172313,416020000,寶華海運股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,上海,浙江寧波,20220304,0032,20220305,0028
3FPM7,ITX EHIME,愛媛,9629407,351664000,TRI-TANKSHIP S.A,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,那霸,那霸,20220325,0907,20220325,1423
H8SF,KMTC TOKYO,高麗東京,9848871,352374000,"Southern Route Maritime, S.A",巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,臺中港,仁川,20220330,1944,20220331,1427
BLHE,YM INAUGURATION,遠明,9334002,416487000,陽明海運股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,,臺中港,,20220328,0657,20220329,1200
A8KS7,YM INTERACTION,悅明,9333993,,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,臺中港,,20220315,0749,20220316,0217
A8HX2,YM INCEPTION,駿明,9319155,416418000,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,臺中港,,20220306,2014,20220307,2216
V2CO6,MARCONNECTICUT,德翔康乃迪克,9343675,305060000,ORTOLAN ZETA SCHIFFAHRTSGESELLSCHAFT MBH & CO KG,聖約翰斯,全貨櫃船,安地卡及巴布達,雜項危險物質,A304東南、北亞航線(含大陸),東京,,20220318,0842,20220319,0115
VRNG7,GLORY SEASON,海華廈門,8668169,,GLORY SEASON SHIPPING COMPANY LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,江蘇太倉,,20220308,1511,20220308,2116
C6DN4,EPONYMA,德翔伊波尼,9808039,311000725,CONTINENT MARITIME S.A.,拿騷,全貨櫃船,巴哈馬,雜項危險物質,A204東南亞航線(含大陸),光陽,,20220325,1524,20220326,1455
V7KI8,CAPE FLINT,德翔電石,9347724,538002624,Cape Flint Navigation Company Limited,馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,,光陽,,20220228,0630,20220301,0616
9V6363,GREEN WAVE,綠波,9867724,,EHUANG MARTIME PTE. LTD.,Pulan Ayer Chawan,全貨櫃船,新加坡,雜項危險物質,A304東南、北亞航線(含大陸),東京,海防,20220330,0918,20220331,0159
3FZD5,PENANG BRIDGE,檳城橋,9470753,,FORWARD GLORIA NAVIGATION S.A.,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,東京,海防,20220323,0751,20220323,1844
C6WS5,HYPERION,德超,9403853,309947000,CONTINENT MARITIME S.A.,拿騷,全貨櫃船,巴哈馬,雜項危險物質,A304東南、北亞航線(含大陸),東京,,20220327,0754,20220327,2241
A8KS9,YM IMPROVEMENT,來明,9334014,,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,神戶,,20220313,2329,20220314,2139
D5WR5,YM CONSTANCY,永明,9864576,,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,橫濱,,20220321,2218,20220322,1215
VRSR7,TS YOKOHAMA,德翔橫濱,9846524,,T.S. DYNASTY LIMITED,香港,全貨櫃船,香港,雜項危險物質,A204東南亞航線(含大陸),神戶,,20220315,1500,20220316,1748
A8KS7,YM INTERACTION,悅明,9333993,,ALL OCEANS TRANSPORTATION INC.,蒙羅維亞,全貨櫃船,賴比瑞亞,雜項危險物質,,神戶,,20220324,1853,20220325,1635
BOTV,TENG YUN HE,騰雲河,9223758,,"COSCO SHIPPING LINES CO.,LTD.",上海,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,山東青島,浙江寧波(舊),20220316,1833,20220317,1914
VRGE7,MOL EMPIRE,帝國,9407160,,SEASPAN CORPORATION,下葵涌,全貨櫃船,香港,雜項危險物質,A104東北亞航線(含大陸),東京,新加坡,20220305,1111,20220306,0647
VRHO2,BROTONNE BRIDGE,布羅托納橋,9486116,,SEASPAN CORPORATION,香港,全貨櫃船,香港,雜項危險物質,,東京,新加坡,20220228,2050,20220301,2130
3EMV4,MOL ENDOWMENT,天賦,9333852,,SNC ELOI,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,C410南非航線(含大陸),東京,新加坡,20220325,1704,20220326,0638
3FAQ3,ATHENS BRIDGE,雅典橋,9409053,,G.O.D SHIPPING S.A. (100.0%),巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,東京,新加坡,20220306,1909,20220307,0815
3FPM7,ITX EHIME,愛媛,9629407,351664000,TRI-TANKSHIP S.A,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,那霸,那霸,20220312,0636,20220312,1223
V7KD4,KMTC HAIPHONG,高麗海防,9793806,,"CONTINENT MARITIME, S.A.",馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,,臺中港,仁川,20220326,1833,20220327,0730
V7KD4,KMTC HAIPHONG,高麗海防,9793806,,"CONTINENT MARITIME, S.A.",馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,,臺中港,仁川,20220310,1905,20220311,1117
9HA4350,GUANGZHOU TRADER,正利黃金輪,9761449,,GUANGZHOU TRADER SHIPPING LIMITED,馬爾他(瓦萊塔),全貨櫃船,馬爾他,雜項危險物質,,香港,東京,20220302,1324,20220303,0542
S6BK8,MITRA BHUM,德翔米特拉,9365673,,REGIONAL CONTAINER LINES PTE LTD,新加坡,全貨櫃船,新加坡,雜項危險物質,,東京,,20220303,1602,20220304,1440
VRNG7,GLORY SEASON,海華廈門,8668169,,GLORY SEASON SHIPPING COMPANY LIMITED,香港,全貨櫃船,香港,雜項危險物質,兩岸直航航線,江蘇太倉,,20220301,2221,20220302,0651
VRSR5,TS SHANGHAI,德翔上海,9846536,,T.S. DYNASTY LIMITED,香港,全貨櫃船,香港,雜項危險物質,,光陽,,20220304,1452,20220305,1044
3FPM7,ITX EHIME,愛媛,9629407,351664000,TRI-TANKSHIP S.A,巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,那霸,那霸,20220309,0116,20220309,0804
9V6195,CNC MARS,正利戰神輪,9836660,563098400,GOODWILL MARITIME PTE. LTD.,新加坡,全貨櫃船,新加坡,雜項危險物質,,神戶,香港,20220314,2205,20220315,1310
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,,香港,香港,20220313,0627,20220313,2318
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,易燃液體,,香港,香港,20220320,2114,20220321,2202
BLEP,KANWAY GLOBAL,建輝,9167461,416438000,漢福股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,廣東蛇口,香港,20220328,1327,20220329,0702
V7KD4,KMTC HAIPHONG,高麗海防,9793806,,"CONTINENT MARITIME, S.A.",馬朱羅,全貨櫃船,馬紹爾群島,雜項危險物質,,光陽,臺中港,20220318,2228,20220319,1415
9HA3733,NORDOCELOT,正利斑虎輪,9673642,,OCHM SHIPPING LTD,馬爾他(瓦萊塔),全貨櫃船,馬爾他,雜項危險物質,,香港,東京,20220313,1545,20220314,2335
9MWH2,MTT PASIR GUDANG,巴西古當,9155389,533180215,MTT SHIPPING PASIR GUDANG SDN BHD,巴生港,全貨櫃船,馬來西亞,雜項危險物質,,臺中港,,20220319,1222,20220319,2344
3FTZ8,BANGKOK BRIDGE,曼谷橋,9463279,,F.J. LINES INC.(100%),巴拿馬城,全貨櫃船,巴拿馬,雜項危險物質,,東京,新加坡,20220318,0732,20220318,2205
9HA3333,AMALIA C,東方艾美莉雅,9166649,,TRINDADE MARITIME COMPANY,馬爾他(瓦萊塔),全貨櫃船,馬爾他,雜項危險物質,,香港,胡志明,20220302,1938,20220304,0707
D5MI9,ST EVER,聖恆,9536985,,"LUCRETIA SHIPPING, S.A.",蒙羅維亞,貨船,賴比瑞亞,雜項危險物質,,高雄港,香港,20220314,2352,20220316,1602
BIBM,KUO CHANG,國強,9172313,416020000,寶華海運股份有限公司,基隆港,全貨櫃船,中華民國,雜項危險物質,兩岸直航航線,浙江寧波,上海,20220330,0738,20220331,0216
BOTV,TENG YUN HE,騰雲河,9223758,,"COSCO SHIPPING LINES CO.,LTD.",上海,全貨櫃船,中國大陸,雜項危險物質,兩岸直航航線,山東青島,浙江寧波(舊),20220301,2349,20220302,1523
BR3226,DONG YIN NO.88,東引88號,,416381000,東引船舶運輸股份有限公司,基隆港,雜貨船,中華民國,已壓縮液化氣體,,基隆港,基隆港,20220311,0935,20220316,1940
BR4607,XIAN XIN,銜薪,,416008883,金祥富國際船務代理股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220315,0858,20220316,0518
BR4607,XIAN XIN,銜薪,,416008883,金祥富國際船務代理股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220316,0931,20220320,0423
BR4607,XIAN XIN,銜薪,,416008883,金祥富國際船務代理股份有限公司,高雄港,雜貨船,中華民國,無危險品,,高雄港,基隆港,20220314,0708,20220315,0548
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220330,1016,20220330,1620
BR4607,XIAN XIN,銜薪,,416008883,金祥富國際船務代理股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,,20220320,0924,20220326,0345
BR4607,XIAN XIN,銜薪,,416008883,金祥富國際船務代理股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,,20220326,0915,20220330,0310
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220312,0047,20220316,1605
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220304,0342,20220305,1556
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220301,0754,20220302,1818
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220309,0422,20220309,1609
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220318,0526,20220318,1635
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220325,1500,20220326,1247
BP3048,MIN TAI,閩台,,416000194,大有海運股份有限公司,基隆港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220320,0344,20220323,1732
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,,20220320,0846,20220321,0225
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,高雄港,基隆港,20220314,1438,20220315,0425
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220315,0848,20220316,0405
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,基隆港,20220316,0847,20220320,0311
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,,20220326,0857,20220330,0237
BR4449,TA YU,大佑,,416006752,台金航運股份有限公司,高雄港,雜貨船,中華民國,無危險品,,基隆港,,20220321,0835,20220326,0239
C6CZ5,ODELMAR,歐德瑪,9773313,311000614,WATER SPRITE SHIPPING SA,拿騷,散裝船,巴哈馬,無危險品,兩岸直航航線,山東青島,印度其他港口,20220215,1014,20220304,2133
VRKX4,MERIT,美樂輪,9636345,477001200,FIVESTAR SHIPPING (HK) COMPANY LIMITED,香港,散裝船,香港,無危險品,兩岸直航航線,高雄港,廣東湛江,20220306,0632,20220309,1107
BKUK5,HE HUI 18,合惠18,9601259,413442370,"ZHEJIANG TONGMAO HOLDING CO., LTD",浙江舟山(ZOS),雜貨船,中國大陸,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220324,1942,20220327,1720
BKOO6,HE HUI 19,合惠19,9636010,413446760,"ZHEJIANG TONGMAO HOLDING CO., LTD",浙江舟山(ZOS),雜貨船,中國大陸,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220323,0128,20220325,2251
BKVQ4,TONG MAO 7,同茂7,9548196,413592000,浙江永航海運有限公司,浙江舟山(ZOS),雜貨船,中國大陸,有毒(毒性)物質,兩岸直航航線,中國其他港口,遼寧營口,20220304,2221,20220305,1922
BOGI3,KUN SHUN,鯤順,9856476,413233410,上海長石海運有限公司,上海,液化天然氣船,中國大陸,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220325,1113,20220326,1046
BOGI3,KUN SHUN,鯤順,9856476,413233410,上海長石海運有限公司,上海,液化天然氣船,中國大陸,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220309,2337,20220311,0700
BNIO,FORMOSAGAS CRYSTAL,臺塑晶華,9318618,416477000,台塑海運股份有限公司,基隆港,液化氣體船,中華民國,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220317,1556,20220318,1644
BNIO,FORMOSAGAS CRYSTAL,臺塑晶華,9318618,416477000,台塑海運股份有限公司,基隆港,液化氣體船,中華民國,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220329,1103,20220330,1203
BNIO,FORMOSAGAS CRYSTAL,臺塑晶華,9318618,416477000,台塑海運股份有限公司,基隆港,液化氣體船,中華民國,有毒(毒性)物質,兩岸直航航線,中國其他港口,中國其他港口,20220308,1439,20220309,1853
VRMJ4,GAS EMERALD,綠寶石,9342401,235059141,NEW PEARL RIVER SHIPPING LIMITED,香港,液化氣體船,香港,已壓縮液化氣體,,韓國其他港口,印尼其他港口,20220323,1815,20220325,2233
VRMJ4,GAS EMERALD,綠寶石,9342401,235059141,NEW PEARL RIVER SHIPPING LIMITED,香港,液化氣體船,香港,易燃液體,,韓國其他港口,印尼其他港口,20220305,2240,20220307,0837
3ECF9,RED RUBY,紅寶石,9284790,564494000,SOL SELENE SHIPPING INC.,巴拿馬城,油輪,巴拿馬,有毒(毒性)物質,,馬來西亞其他港口,新加坡其他港口,20220324,1005,20220325,1328
OYQK2,MAERSK NAVIGATOR,領航家,9724594,219322000,HAI KUO SHIPPING 1507 LIMITED,斯溫德堡,油化船,丹麥,有毒(毒性)物質,,葡萄牙其他港口,新加坡其他港口,20220322,0931,20220322,2137
V7A2686,VELOS FORTUNA,維洛,9347310,538008717,VELOS FORTUNA MARITIME LTD,馬朱羅,油輪,馬紹爾群島,有毒(毒性)物質,,美國其他港口,新加坡其他港口,20220324,0714,20220325,1916
V7FJ9,LAKE STURGEON,鱘魚湖,9336517,538007282,LAKE STURGEON SOLUTIONS INC.,馬朱羅,油輪,馬紹爾群島,有毒(毒性)物質,,新加坡其他港口,新加坡其他港口,20220330,0747,20220331,1022
ZCTC3,NAVE CIELO,賽邏,9301976,319767000,"XIANG T104 HK INTERNATIONAL SHIP LEASE CO., LIMITED",喬治城,油輪,開曼群島,有毒(毒性)物質,,印度其他港口,新加坡其他港口,20220314,0721,20220315,1424
V7NT5,YANKUL SILVER,揚酷,9718791,538006503,YANKUL SILVER MARITIME TRANSPORTATION COMPANY LIMITED,馬朱羅,油化船,馬紹爾群島,易燃液體,,菲律賓其他港口,馬來西亞其他港口,20220301,0007,20220303,0649
D7TB,GRAND ACE8,富麗8號,9418638,441317000,"PAN OCEAN CO.,LTD",濟州,油輪,韓國,易燃液體,兩岸直航航線,韓國其他港口,新加坡,20220323,0933,20220324,0932
9KIY,GAS AL NEGEH,耐格輪,9329722,,M/S. KUWAIT OIL TANKER CO. S.A.K.,科威特,液化石油氣船,科威特,有毒(毒性)物質,兩岸直航航線,新加坡其他港口,新加坡其他港口,20220321,1425,20220323,0017
OZPK2,TORM INDIA,印度,9440033,219027923,TORM A/S,哥本哈根,油化船,丹麥,易燃液體,,菲律賓其他港口,菲律賓其他港口,20220228,1032,20220302,0328
VRJR3,PHOENIX HILL,鳳凰山,9275995,477274300,PHOENIX HILL SHIPPING INC,香港,油輪,香港,易燃液體,兩岸直航航線,韓國其他港口,馬來西亞其他港口,20220306,1400,20220308,0648
T2RI5,EVER VICTORY,永勝,9266774,572439220,EVER VICTORY INC.,富內富提,油輪,吐瓦魯,易燃液體,,韓國其他港口,韓國其他港口,20220312,0711,20220314,0853
AUUP,JAG AANCHAL,安可,9390161,419745000,THE GREAT EASTERN SHIPPING COMPANY LIMITED,孟買,油輪,印度,有毒(毒性)物質,,新加坡其他港口,新加坡其他港口,20220314,0949,20220315,2022
V7CT7,RIDGEBURY ALEXANDRA Z,亞歷珊卓,9439785,538005322,RIDGEBURY DELTA LLC,馬朱羅,油化船,馬紹爾群島,易燃液體,,菲律賓其他港口,孟加拉其他港口,20220327,1557,20220330,0111
BR4317,TONG YEA NO.9,同曄9號,9531351,416006175,同曄興業股份有限公司,高雄港,油化船,中華民國,有毒(毒性)物質,,中華民國其他港口,中華民國其他港口,20220311,1822,20220312,2022
BHDA,DER YUN,德運,9589982,416460000,台灣中油股份有限公司,高雄港,油化船,中華民國,易燃液體,,中華民國其他港口,中華民國其他港口,20220325,1447,20220326,0852
